Wavelength_1,Abs_1,Wavelength_2,Abs_2,Wavelength_3,Abs_3,Wavelength_4,Abs_4
700,0.035960075,700,0.061550051,700,0.063993447,700,0.074093059
699,0.036033869,699,0.061476264,699,0.063909493,699,0.073909931
698,0.03612658,698,0.061366979,698,0.063865386,698,0.073756851
697,0.036183693,697,0.061367814,697,0.063795254,697,0.073665813
696,0.036289293,696,0.061362147,696,0.063729443,696,0.073567063
695,0.036372069,695,0.061354965,695,0.063708611,695,0.073480166
694,0.036435939,694,0.06135213,694,0.06372606,694,0.073465027
693,0.036512263,693,0.061359912,693,0.063689485,693,0.073407978
692,0.036612626,692,0.061396018,692,0.06376899,692,0.073348299
691,0.036663689,691,0.061518524,691,0.063819893,691,0.07335449
690,0.036800567,690,0.061558701,690,0.063834317,690,0.073359393
689,0.036973879,689,0.061644763,689,0.063961804,689,0.073408589
688,0.037112154,688,0.061831653,688,0.06409964,688,0.073500097
687,0.037262041,687,0.061961263,687,0.064166225,687,0.073555566
686,0.037349034,686,0.062095039,686,0.064344719,686,0.073604442
685,0.037591826,685,0.062315617,685,0.064558059,685,0.073785968
684,0.037648562,684,0.062519655,684,0.064702973,684,0.073863991
683,0.037874293,683,0.062734827,683,0.064951211,683,0.074066348
682,0.037969999,682,0.063041918,682,0.065173246,682,0.074263543
681,0.038186595,681,0.063269474,681,0.065399006,681,0.074434653
680,0.038293056,680,0.063571014,680,0.065708436,680,0.074693225
679,0.038499434,679,0.063938111,679,0.066054679,679,0.074947521
678,0.03858659,678,0.064199232,678,0.066348933,678,0.075177863
677,0.038734805,677,0.064595878,677,0.066719256,677,0.075456589
676,0.038904078,676,0.065018855,676,0.067058571,676,0.075829588
675,0.03902252,675,0.065408058,675,0.067452848,675,0.076105274
674,0.039161451,674,0.06585069,674,0.067899592,674,0.076488435
673,0.039297253,673,0.066286355,673,0.068293266,673,0.076862037
672,0.039493136,672,0.066723876,672,0.068768628,672,0.077271812
671,0.039583329,671,0.067200907,671,0.069240138,671,0.077604592
670,0.039822467,670,0.067754909,670,0.069760948,670,0.07812614
669,0.039954584,669,0.068313107,669,0.070284113,669,0.078518689
668,0.040120188,668,0.068862595,668,0.070876993,668,0.078998894
667,0.040289033,667,0.06945812,667,0.07149037,667,0.079488583
666,0.040429395,666,0.070105992,666,0.072112277,666,0.079997681
665,0.040637556,665,0.070773758,665,0.07285054,665,0.080452695
664,0.040838368,664,0.071491495,664,0.073594138,664,0.08102338
663,0.041049775,663,0.07231082,663,0.074416004,663,0.081575669
662,0.041164365,662,0.073126793,662,0.075228222,662,0.082091227
661,0.041416164,661,0.073976405,661,0.076150738,661,0.08262518
660,0.041579876,660,0.075008892,660,0.077147074,660,0.083190545
659,0.041802045,659,0.075912543,659,0.07820607,659,0.083729118
658,0.042023357,658,0.0771809,658,0.079515934,658,0.084286146
657,0.042230319,657,0.07831905,657,0.080751725,657,0.084800117
656,0.042451791,656,0.079687603,656,0.082124285,656,0.085353136
655,0.042682633,655,0.081138104,655,0.083578594,655,0.085959144
654,0.04288305,654,0.082697704,654,0.085258029,654,0.086427972
653,0.043070298,653,0.084514894,653,0.087206975,653,0.086954795
652,0.043343052,652,0.085916169,652,0.088654086,652,0.087502681
651,0.043583442,651,0.086587474,651,0.089365475,651,0.087923512
650,0.043834556,650,0.087173939,650,0.08993227,650,0.088441044
649,0.043984026,649,0.08775302,649,0.090508573,649,0.088905856
648,0.044160888,648,0.088349409,648,0.091097519,648,0.089408249
647,0.044393901,647,0.088859066,647,0.091608822,647,0.089934088
646,0.044603229,646,0.089382969,646,0.092180826,646,0.090333089
645,0.044762205,645,0.089894697,645,0.092731535,645,0.090768889
644,0.044962466,644,0.090379402,644,0.093254223,644,0.091198295
643,0.045158569,643,0.09088216,643,0.093718313,643,0.091572411
642,0.045310538,642,0.0913518,642,0.094210707,642,0.092001304
641,0.045503002,641,0.091832951,641,0.094601169,641,0.092339993
640,0.045726355,640,0.092284285,640,0.095050946,640,0.092690609
639,0.045896042,639,0.092675969,639,0.095482543,639,0.092972569
638,0.046097692,638,0.09307272,638,0.095925674,638,0.093261831
637,0.046376504,637,0.09339992,637,0.096226215,637,0.093519881
636,0.04661281,636,0.093773626,636,0.096621022,636,0.093747281
635,0.046836302,635,0.09414608,635,0.096968286,635,0.094033659
634,0.047108028,634,0.094426088,634,0.097252645,634,0.094215952
633,0.047408827,633,0.094742201,633,0.097602911,633,0.094377056
632,0.047696311,632,0.095050588,632,0.097897835,632,0.094543725
631,0.047952216,631,0.095274411,631,0.098170348,631,0.094666384
630,0.048273791,630,0.095599279,630,0.098433897,630,0.094891429
629,0.048714373,629,0.095835611,629,0.098607652,629,0.094916195
628,0.049104538,628,0.096009433,628,0.098869622,628,0.095056519
627,0.049409244,627,0.096247315,627,0.099086836,627,0.095065251
626,0.049766965,626,0.096474178,626,0.099298686,626,0.095146619
625,0.050222088,625,0.096601591,625,0.099466182,625,0.095237955
624,0.050622012,624,0.096759051,624,0.099581324,624,0.095206596
623,0.051025074,623,0.096825689,623,0.099686623,623,0.095138334
622,0.051377892,622,0.096954659,622,0.099816218,622,0.095128924
621,0.051783755,621,0.097083963,621,0.099919491,621,0.095000431
620,0.052154966,620,0.097063087,620,0.099876322,620,0.094972529
619,0.052536957,619,0.097112,619,0.099906132,619,0.094821736
618,0.052940015,618,0.097096391,618,0.099932492,618,0.094706401
617,0.053376962,617,0.097137764,617,0.099913985,617,0.094455846
616,0.053791199,616,0.097122908,616,0.100034528,616,0.094290659
615,0.054188736,615,0.097089693,615,0.099857591,615,0.094021052
614,0.054679874,614,0.097047389,614,0.099865407,614,0.093944594
613,0.055057831,613,0.096985243,613,0.099875346,613,0.093689784
612,0.055494592,612,0.096792273,612,0.099808663,612,0.093661554
611,0.055949252,611,0.096916378,611,0.09991695,611,0.093347281
610,0.056409959,610,0.09677238,610,0.099717826,610,0.0930757
609,0.056851681,609,0.096594281,609,0.099390939,609,0.092799671
608,0.057334587,608,0.096455425,608,0.099153273,608,0.092447586
607,0.057755459,607,0.096122816,607,0.098863833,607,0.091837332
606,0.058213677,606,0.096037589,606,0.098756589,606,0.091692097
605,0.058562789,605,0.095638439,605,0.098597392,605,0.091074437
604,0.058863033,604,0.095443971,604,0.098163627,604,0.090649657
603,0.059300493,603,0.094972372,603,0.097958647,603,0.090314761
602,0.059683505,602,0.094859667,602,0.097743168,602,0.089687571
601,0.0599658,601,0.094653286,601,0.097321786,601,0.089382045
600,0.060294405,600,0.094495162,600,0.097526208,600,0.089189783
599,0.060669307,599,0.094317034,599,0.097223535,599,0.088926189
598,0.061026923,598,0.094119459,598,0.096986733,598,0.088169403
597,0.061366562,597,0.093648419,597,0.096580245,597,0.087574564
596,0.061699629,596,0.092813164,596,0.095591858,596,0.086630195
595,0.062039047,595,0.092498064,595,0.09516231,595,0.086552307
594,0.062424421,594,0.091844365,594,0.094861634,594,0.08579012
593,0.062764734,593,0.091313273,593,0.09430822,593,0.085072242
592,0.063179106,592,0.091005392,592,0.093925022,592,0.083725855
591,0.06348601,591,0.090555258,591,0.092964001,591,0.083351217
590,0.063993119,590,0.089666791,590,0.092293218,590,0.082378589
589,0.064444937,589,0.089912817,589,0.092211328,589,0.082687899
588,0.064938135,588,0.08872962,588,0.091973275,588,0.081883878
587,0.065563127,587,0.088337481,587,0.091440044,587,0.080939412
586,0.06600821,586,0.087674901,586,0.090369679,586,0.080018006
585,0.066548176,585,0.085947655,585,0.088422574,585,0.078231297
584,0.06708464,584,0.084537007,584,0.087218873,584,0.07631062
583,0.067712948,583,0.083698042,583,0.086041339,583,0.075490557
582,0.068236619,582,0.081681788,582,0.084941812,582,0.074076541
581,0.068767145,581,0.080369741,581,0.083274327,581,0.072012231
580,0.069401383,580,0.079807788,580,0.081630051,580,0.071392387
579,0.069962278,579,0.077516146,579,0.079896264,579,0.070042908
578,0.070563644,578,0.075327806,578,0.077986315,578,0.066603631
577,0.071151078,577,0.073759496,577,0.076577194,577,0.064396322
576,0.07171794,576,0.071337409,576,0.073589571,576,0.063228361
575,0.072272941,575,0.068170741,575,0.070028581,575,0.060319688
574,0.072901241,574,0.065451339,574,0.07005699,574,0.058724947
573,0.07347174,573,0.062068637,573,0.065975122,573,0.053945839
572,0.074141905,572,0.060695115,572,0.061833322,572,0.051400036
571,0.074708045,571,0.056964412,571,0.059170809,571,0.047323346
570,0.075300902,570,0.053602055,570,0.055572901,570,0.044292014
569,0.075864509,569,0.051398348,569,0.054641534,569,0.043738265
568,0.076501831,568,0.047973782,568,0.049177583,568,0.037921835
567,0.077121012,567,0.04122445,567,0.04488777,567,0.033761725
566,0.077775382,566,0.036831647,566,0.040043652,566,0.029239748
565,0.078490771,565,0.028731346,565,0.032545909,565,0.024707837
564,0.07917051,564,0.022171207,564,0.027593119,564,0.017093472
563,0.079862915,563,0.019293405,563,0.021854065,563,0.012463289
562,0.080636516,562,0.015321245,562,0.013034045,562,0.006772294
561,0.081387207,561,0.006123688,561,0.007416788,561,0.000413129
560,0.082168005,560,-0.000125684,560,0.00202592,560,-0.006897493
559,0.082940154,559,-0.009915916,559,-0.00338159,559,-0.011513405
558,0.083788261,558,-0.016624432,558,-0.016108958,558,-0.019189788
557,0.084617928,557,-0.025683418,557,-0.017521895,557,-0.022462627
556,0.085449629,556,-0.034761738,556,-0.031355985,556,-0.035097238
555,0.086327411,555,-0.039463818,555,-0.037649214,555,-0.034504987
554,0.087278552,554,-0.049400344,554,-0.046281524,554,-0.043865986
553,0.088125169,553,-0.057268731,553,-0.051765393,553,-0.053538326
552,0.089025885,552,-0.05874145,552,-0.057647411,552,-0.059299227
551,0.090033352,551,-0.068194829,551,-0.064282812,551,-0.06833224
550,0.091012441,550,-0.076844737,550,-0.075282693,550,-0.070778638
549,0.091974393,549,-0.080872804,549,-0.076405458,549,-0.074353851
548,0.093030222,548,-0.083725631,548,-0.074637845,548,-0.076367728
547,0.093954585,547,-0.091879949,547,-0.080207936,547,-0.078229643
546,0.094978943,546,-0.086415723,546,-0.085828893,546,-0.081505544
545,0.096021309,545,-0.091938898,545,-0.087228529,545,-0.086088799
544,0.097089693,544,-0.092569202,544,-0.085603908,544,-0.082487568
543,0.098092079,543,-0.086927392,543,-0.087744907,543,-0.085011214
542,0.099191591,542,-0.092157871,542,-0.087089255,542,-0.08041165
541,0.100243911,541,-0.088072695,541,-0.086260743,541,-0.082931943
540,0.101311922,540,-0.086306833,540,-0.082853451,540,-0.08669737
539,0.102383874,539,-0.092142247,539,-0.080383852,539,-0.083311044
538,0.103468895,538,-0.08321441,538,-0.073645189,538,-0.075991772
537,0.104534239,537,-0.082315892,537,-0.075525098,537,-0.073059082
536,0.105592661,536,-0.074396081,536,-0.072588056,536,-0.065651909
535,0.106690675,535,-0.068433836,535,-0.064612508,535,-0.066548005
534,0.107775375,534,-0.061603121,534,-0.058088943,534,-0.059028924
533,0.108782306,533,-0.057462625,533,-0.055114485,533,-0.052516423
532,0.109865613,532,-0.052375104,532,-0.046769347,532,-0.048364613
531,0.11095982,531,-0.050013196,531,-0.046388738,531,-0.041726779
530,0.112002581,530,-0.040377062,530,-0.038586929,530,-0.038198367
529,0.113091379,529,-0.034667391,529,-0.028899776,529,-0.032028101
528,0.11415416,528,-0.027604332,528,-0.027455496,528,-0.027210044
527,0.11521215,527,-0.019594887,527,-0.020783445,527,-0.020555671
526,0.116263084,526,-0.019456446,526,-0.013880997,526,-0.013832605
525,0.117206737,525,-0.008951411,525,-0.002556363,525,-0.008946137
524,0.11823424,524,-0.004292715,524,0.003046645,524,-0.003131858
523,0.119287349,523,0.00458787,523,0.003639424,523,0.000634851
522,0.120376892,522,0.007628099,522,0.01104938,522,0.008954786
521,0.121364653,521,0.015230591,521,0.013811185,521,0.010422437
520,0.122373164,520,0.021638494,520,0.021017361,520,0.020875914
519,0.123445958,519,0.023331814,519,0.031657133,519,0.026198424
518,0.124461211,518,0.028362954,518,0.032125626,518,0.030594179
517,0.125487492,517,0.035024472,517,0.033067599,517,0.033838056
516,0.126459524,516,0.044127334,516,0.043826595,516,0.039081007
515,0.127547652,515,0.043737035,515,0.047258314,515,0.041856684
514,0.128477886,514,0.050624717,514,0.054335453,514,0.050797582
513,0.129483402,513,0.054546252,513,0.061078645,513,0.053562872
512,0.130516067,512,0.062247228,512,0.062162898,512,0.057486355
511,0.131456718,511,0.066283397,511,0.069121659,511,0.063781127
510,0.132415474,510,0.068777725,510,0.072111301,510,0.064178832
509,0.133416027,509,0.074506216,509,0.074766152,509,0.070834085
508,0.134393588,508,0.078943908,508,0.079094067,508,0.075254291
507,0.135306597,507,0.084649511,507,0.083658807,507,0.076180659
506,0.136307925,506,0.086816743,506,0.09015879,506,0.083531156
505,0.137246668,505,0.091023266,505,0.092693202,505,0.087644845
504,0.138173744,504,0.094801605,504,0.095651254,504,0.089273646
503,0.13910538,503,0.100210093,503,0.099502474,503,0.093183033
502,0.139912486,502,0.100820482,502,0.103455134,502,0.096895479
501,0.140788108,501,0.10430675,501,0.107940592,501,0.101705745
500,0.141661331,500,0.109688461,500,0.110500351,500,0.102997787
499,0.142524168,499,0.145099431,499,0.14603366,499,0.142966747
498,0.143424913,498,0.14633359,498,0.147194177,498,0.144321263
497,0.144321367,497,0.147223786,497,0.148206994,497,0.145414501
496,0.145154432,496,0.14804247,496,0.149042487,496,0.146326348
495,0.146005407,495,0.148799926,495,0.149899468,495,0.147307694
494,0.146807805,494,0.149591073,494,0.150703579,494,0.148254842
493,0.147615477,493,0.150270715,493,0.151473522,493,0.149149582
492,0.148427203,492,0.15102984,492,0.152271062,492,0.149960265
491,0.149215311,491,0.151703253,491,0.152964845,491,0.150800794
490,0.150015816,490,0.152318955,490,0.15359275,490,0.151614055
489,0.150790095,489,0.152986899,489,0.15429765,489,0.152414292
488,0.151478246,488,0.15357317,488,0.154969677,488,0.153241977
487,0.152203918,487,0.154197738,487,0.155643389,487,0.153991148
486,0.152953655,486,0.154823065,486,0.156255662,486,0.154825062
485,0.153634697,485,0.155411586,485,0.156935781,485,0.155663863
484,0.154288381,484,0.156027168,484,0.157671183,484,0.156457841
483,0.154998168,483,0.156743258,483,0.158383116,483,0.157287315
482,0.155680761,482,0.157377452,482,0.159032866,482,0.158148855
481,0.156305328,481,0.158058256,481,0.159739271,481,0.158949509
480,0.156920463,480,0.158636913,480,0.160425693,480,0.159703672
479,0.157538787,479,0.159254506,479,0.161102742,479,0.160520956
478,0.158130825,478,0.159824312,478,0.161754668,478,0.161321461
477,0.158757955,477,0.16041252,477,0.162420988,477,0.162128806
476,0.159311026,476,0.161005005,476,0.163022965,476,0.162834764
475,0.159885317,475,0.161536664,475,0.163645446,475,0.16359821
474,0.160427645,474,0.162101895,474,0.164215565,474,0.164369777
473,0.160953775,473,0.162597299,473,0.16483514,473,0.164986998
472,0.161478028,472,0.163145438,472,0.165385127,472,0.165701225
471,0.161960214,471,0.16361545,471,0.165955141,471,0.166409895
470,0.162481234,470,0.164027646,470,0.166541264,470,0.166990623
469,0.163023904,469,0.164525673,469,0.167086005,469,0.167681649
468,0.163436532,468,0.165053621,468,0.167622894,468,0.168339789
467,0.163889453,467,0.165481046,467,0.16810745,467,0.168981388
466,0.16435191,466,0.165993914,466,0.168651566,466,0.169613272
465,0.164838314,465,0.166371852,465,0.169118479,465,0.170261011
464,0.165260837,464,0.166839093,464,0.169653371,464,0.17082575
463,0.165648341,463,0.16725041,463,0.170143262,463,0.171418831
462,0.166089267,462,0.167653129,462,0.170640767,462,0.171987534
461,0.166460678,461,0.168108791,461,0.171132281,461,0.172616407
460,0.166945189,460,0.168628961,460,0.171680123,460,0.173303559
459,0.167350709,459,0.169125468,459,0.172189578,459,0.173900262
458,0.167747885,458,0.169470921,458,0.172680005,458,0.174440041
457,0.168206543,457,0.169893235,457,0.173111275,457,0.175094217
456,0.168626979,456,0.170299366,456,0.173664436,456,0.175675273
455,0.169029102,455,0.170729235,455,0.174137428,455,0.176246241
454,0.169434398,454,0.171157047,454,0.174642935,454,0.176872909
453,0.169851393,453,0.171509028,453,0.175033405,453,0.177454725
452,0.170248911,452,0.171958566,452,0.175576866,452,0.17805998
451,0.170681149,451,0.17235224,451,0.176030994,451,0.178653196
450,0.17107904,450,0.172771543,450,0.176518232,450,0.179252848
449,0.171623737,449,0.173247159,449,0.177006245,449,0.179911301
448,0.172089309,448,0.173764259,448,0.17757234,448,0.180608794
447,0.172512829,447,0.174159154,447,0.178087786,447,0.181290656
446,0.172932878,446,0.17457135,446,0.178586915,446,0.181913957
445,0.173365638,445,0.175002947,445,0.179052159,445,0.182568103
444,0.173805118,444,0.1754006,444,0.179583743,444,0.183171645
443,0.174164027,443,0.175779477,443,0.179983571,443,0.183785513
442,0.174637869,442,0.176261783,442,0.180546776,442,0.184477642
441,0.175096855,441,0.176703394,441,0.181010008,441,0.185176224
440,0.175441116,440,0.177036241,440,0.181411386,440,0.185715392
439,0.175805986,439,0.177371845,439,0.181813374,439,0.186292335
438,0.176209658,438,0.177757829,438,0.182241172,438,0.186835364
437,0.176440388,437,0.177977607,437,0.182582006,437,0.187262476
436,0.17668578,436,0.178256929,436,0.182852939,436,0.187676266
435,0.17680493,435,0.17834802,435,0.183039531,435,0.187927738
434,0.176985547,434,0.178419918,434,0.18317318,434,0.188146323
433,0.177081421,433,0.17852138,433,0.183301389,433,0.188368037
432,0.177156121,432,0.178595617,432,0.183385611,432,0.188470542
431,0.177117467,431,0.178585544,431,0.18346411,431,0.188503772
430,0.177289367,430,0.178729326,430,0.183559388,430,0.188662022
429,0.177384153,429,0.178828552,429,0.183761254,429,0.188840643
428,0.177508324,428,0.178984031,428,0.183914021,428,0.189020813
427,0.177760482,427,0.179172427,427,0.184151456,427,0.189318582
426,0.178131178,426,0.179448023,426,0.184535593,426,0.189750388
425,0.178398177,425,0.179890961,425,0.184953809,425,0.190193266
424,0.178927824,424,0.180253401,424,0.185429618,424,0.190777674
423,0.179423049,423,0.180732757,423,0.185995996,423,0.19151181
422,0.179970488,422,0.18128483,422,0.186596096,422,0.192311361
421,0.180539161,421,0.181797832,421,0.187100485,421,0.193023965
420,0.181160003,420,0.182478443,420,0.187822282,420,0.193980798
419,0.181757703,419,0.18305862,419,0.188533142,419,0.194896519
418,0.182459563,418,0.183626741,418,0.189129233,418,0.195767745
417,0.182996556,417,0.184220597,417,0.189839631,417,0.196663111
416,0.18356207,416,0.184849471,416,0.190443188,416,0.197594181
415,0.18411237,415,0.185383752,415,0.191077441,415,0.198501334
414,0.184693515,414,0.185935706,414,0.191680789,414,0.199279055
413,0.185273975,413,0.186516553,413,0.192334577,413,0.200181156
412,0.185762882,412,0.187002525,412,0.19286795,412,0.200958103
411,0.186160177,411,0.187435269,411,0.193272725,411,0.201635912
410,0.186797112,410,0.187957615,410,0.193863764,410,0.2023312
409,0.187166914,409,0.188381448,409,0.194359452,409,0.203111485
408,0.187726989,408,0.189000979,408,0.195040613,408,0.203971401
407,0.188258052,407,0.189527661,407,0.195567161,407,0.204814449
406,0.188891113,406,0.190016896,406,0.19615601,406,0.205606893
405,0.189652592,405,0.190706462,405,0.196903944,405,0.206680283
404,0.190355867,404,0.191512331,404,0.197764516,404,0.20786649
403,0.191387072,403,0.192530721,403,0.198837861,403,0.209322959
402,0.19234103,402,0.193472177,402,0.199861497,402,0.210794166
401,0.193424195,401,0.194554448,401,0.201073051,401,0.212504789
400,0.194741011,400,0.195896879,400,0.202440888,400,0.214360744
399,0.19602488,399,0.197102904,399,0.203751445,399,0.216408581
398,0.197331592,398,0.198437437,398,0.205170691,398,0.218478456
397,0.198826447,397,0.19989346,397,0.206739366,397,0.220663399
396,0.200223431,396,0.20124577,396,0.208161861,396,0.222905517
395,0.201632083,395,0.202717409,395,0.209737048,395,0.225218013
394,0.203183711,394,0.204175606,394,0.211361617,394,0.227533713
393,0.204614371,393,0.205613866,393,0.212909535,393,0.229968533
392,0.206169844,392,0.207254767,392,0.214491114,392,0.232478231
391,0.207736254,391,0.208760798,391,0.216138288,391,0.234979913
390,0.209429741,390,0.210458294,390,0.218019873,390,0.237719476
389,0.211136207,389,0.212161928,389,0.219793722,389,0.240491599
388,0.212901637,388,0.213835135,388,0.22172299,388,0.243366361
387,0.214761019,387,0.215763658,387,0.223725587,387,0.246430337
386,0.216725305,386,0.21778293,386,0.225771114,386,0.249670848
385,0.218698606,385,0.21970734,385,0.227826983,385,0.25282836
384,0.220819086,384,0.221777991,384,0.230060816,384,0.256290048
383,0.223092437,383,0.224114046,383,0.232520804,383,0.25999397
382,0.225423411,382,0.22642009,382,0.235100225,382,0.263892561
381,0.227954194,381,0.228899181,381,0.237761632,381,0.2681503
380,0.230709285,380,0.231646732,380,0.240576014,380,0.27248168
379,0.23369275,379,0.234512508,379,0.243699059,379,0.277239263
378,0.236759514,378,0.23774749,378,0.247040868,378,0.282415927
377,0.240066767,377,0.240998685,377,0.250579059,377,0.287864447
376,0.243644163,376,0.244478017,376,0.25436464,376,0.293653578
375,0.247397676,375,0.248186007,375,0.258329243,375,0.299763739
374,0.251262933,374,0.252178967,374,0.262395561,374,0.30614388
373,0.25528121,373,0.256195992,373,0.26682815,373,0.312965304
372,0.259530425,372,0.2604177,372,0.271331281,372,0.31982249
371,0.263911903,371,0.264598489,371,0.275823355,371,0.326838642
370,0.268426627,370,0.269110978,370,0.280591011,370,0.334197372
369,0.272808641,369,0.273666084,369,0.285480142,369,0.341574997
368,0.277302116,368,0.278131574,368,0.2903108,368,0.349015415
367,0.282049775,367,0.282844573,367,0.295234859,367,0.35672164
366,0.286773026,366,0.287659764,366,0.300280631,366,0.364582688
365,0.291843414,365,0.292585015,365,0.305605739,365,0.372785151
364,0.297055036,364,0.297858089,364,0.311152577,364,0.381157219
363,0.302296877,363,0.303111196,363,0.316699892,363,0.389791966
362,0.308121771,362,0.308804184,362,0.322896183,362,0.399190694
361,0.31417793,361,0.314865768,361,0.329351723,361,0.40888226
360,0.320389718,360,0.321113229,360,0.335991353,360,0.419125438
359,0.327324212,359,0.328011215,359,0.34324488,359,0.430029422
358,0.334485799,358,0.335103124,358,0.350880235,358,0.441469878
357,0.341929972,357,0.342517316,357,0.358676285,357,0.453274131
356,0.349752694,356,0.35043323,356,0.366991729,356,0.465664297
355,0.357901901,355,0.358489752,355,0.37558353,355,0.478359163
354,0.366245151,354,0.366826952,354,0.38442719,354,0.491541773
353,0.374830604,353,0.375396282,353,0.393459886,353,0.504762411
352,0.383504808,352,0.38420257,352,0.402658433,352,0.5183025
351,0.392436713,351,0.393003881,351,0.411836863,351,0.531931579
350,0.401324451,350,0.401908994,350,0.42132476,350,0.545697868
349,0.363844395,349,0.362402827,349,0.386273652,349,0.518032968
348,0.369454593,348,0.368519098,348,0.395179987,348,0.532057047
347,0.380954862,347,0.379617423,347,0.40564847,347,0.543973923
346,0.387196481,346,0.385107845,346,0.413232744,346,0.55775851
345,0.397227585,345,0.395173639,345,0.423690528,345,0.570904553
344,0.403272569,344,0.402063817,344,0.430517525,344,0.583150566
343,0.412893623,343,0.409368992,343,0.440562427,343,0.592539012
342,0.41765371,342,0.415524632,342,0.445974201,342,0.604373157
341,0.424338877,341,0.42205435,341,0.453732133,341,0.611939967
340,0.429089963,340,0.427155972,340,0.457876831,340,0.62134546
339,0.433105588,339,0.430706263,339,0.462315202,339,0.626187563
338,0.434975714,338,0.433461756,338,0.466183066,338,0.631289363
337,0.437132657,337,0.436005771,337,0.467769563,337,0.633088231
336,0.438475758,336,0.435129106,336,0.46918416,336,0.635581613
335,0.437076926,335,0.435924292,335,0.467741609,335,0.634005725
334,0.436396092,334,0.433796465,334,0.46615085,334,0.630957365
333,0.43299982,333,0.431202591,333,0.464065313,333,0.62718904
332,0.428818733,332,0.427961975,332,0.459519625,332,0.621835232
331,0.424610734,331,0.423149914,331,0.454117626,331,0.615613163
330,0.41921556,330,0.418937266,330,0.448565006,330,0.60899967
329,0.414558739,329,0.412549824,329,0.444509625,329,0.601768673
328,0.408812314,328,0.406088352,328,0.438181341,328,0.594892025
327,0.403565884,327,0.40170756,327,0.43229872,327,0.587835074
326,0.398859888,326,0.396348059,326,0.427598,326,0.581755817
325,0.394210041,325,0.39226386,325,0.422673136,325,0.574635029
324,0.390812248,324,0.387595236,324,0.41782257,324,0.570366085
323,0.386265695,323,0.384708047,323,0.413793236,323,0.565552831
322,0.383286744,322,0.381241947,322,0.411038816,322,0.561695337
321,0.381883115,321,0.379159391,321,0.408839971,321,0.558847606
320,0.380720168,320,0.377379924,320,0.407775909,320,0.557509601
319,0.379040122,319,0.377298266,319,0.405998319,319,0.558025777
318,0.37849173,318,0.377278775,318,0.40713498,318,0.556970239
317,0.379001916,317,0.377497435,317,0.406630188,317,0.559564591
316,0.381061196,316,0.378117234,316,0.409178466,316,0.56202209
315,0.382432103,315,0.380372673,315,0.411533117,315,0.566217244
314,0.384486705,314,0.383057803,314,0.413115978,314,0.571222663
313,0.387897193,313,0.386004388,313,0.418052316,313,0.573881984
312,0.391736835,312,0.389048904,312,0.421201825,312,0.581537426
311,0.39560765,311,0.393409312,311,0.425869644,311,0.588000059
310,0.399973542,310,0.398920119,310,0.431021869,310,0.595153451
309,0.403991461,309,0.403190613,309,0.435657233,309,0.603516936
308,0.408289403,308,0.407636643,308,0.444651306,308,0.611384034
307,0.412920892,307,0.412115812,307,0.445831031,307,0.620776117
306,0.420728654,306,0.417504966,306,0.453029841,306,0.629916668
305,0.426572263,305,0.424696177,305,0.458598584,305,0.637702286
304,0.433699668,304,0.429321587,304,0.467384845,304,0.649430513
303,0.440539658,303,0.436577261,303,0.473560572,303,0.6600703
302,0.44459641,302,0.438438922,302,0.48289156,302,0.673226893
301,0.451645881,301,0.450787187,301,0.489919215,301,0.686950982
300,0.455801845,300,0.459661037,300,0.496761799,300,0.6958552
299,0.463889748,299,0.466017813,299,0.505700827,299,0.712393701
298,0.475769699,298,0.473402768,298,0.513409674,298,0.712892115
297,0.481088996,297,0.483121395,297,0.5270859,297,0.729911685
296,0.490183562,296,0.494416446,296,0.533354223,296,0.743915737
295,0.501347244,295,0.4989959,295,0.54341352,295,0.755134106
294,0.510399342,294,0.516923666,294,0.556892991,294,0.784469068
293,0.52393955,293,0.523298323,293,0.574247479,293,0.799587786
292,0.539257288,292,0.539866567,292,0.594073951,292,0.815269649
291,0.557853818,291,0.567028046,291,0.599010229,291,0.814845443
290,0.563261569,290,0.570231974,290,0.621793211,290,0.858777881
289,0.571847439,289,0.592259646,289,0.637751401,289,0.895092726
288,0.598876178,288,0.597042203,288,0.635941446,288,0.967113972
287,0.605053663,287,0.681514978,287,0.70157665,287,0.890735507
286,0.655244112,286,1.102735281,286,0.746860504,286,1.146959424
285,0.781609356,285,0.829927683,285,0.795105577,285,0.989251971
284,0.600438654,284,0.604642212,284,1.095859408,284,0.966201425
283,0.428487718,283,0.657397389,283,0.802324534,283,0.972252846
282,0.816365838,282,0.738476396,282,0.770199597,282,0.752580941
281,0.990325868,281,0.592912436,281,0.616755009,281,0.766911387
280,0.655746818,280,0.488129079,280,0.640587628,280,0.537506044
279,0.361331046,279,0.273635358,279,0.501523674,279,0.643810451
278,0.260787875,278,0.314784974,278,0.260910392,278,0.199564293
277,0.181177095,277,0.092806757,277,0.371635884,277,-0.213196144
276,0.021957628,276,0.218949661,276,-0.228104234,276,0.20545423
275,-0.108578302,275,-0.15337269,275,-0.187632069,275,0.248216182
274,0.056420453,274,0.076796234,274,0.060900718,274,0.305674285
273,0.160251543,273,0.164720088,273,-0.062571168,273,0.33932212
272,0.288389653,272,0.157767251,272,-0.486521125,272,0.520206869
271,-0.160248339,271,-0.377862275,271,0.359856218,271,0.081584513
270,0.287207305,270,-0.149214,270,-0.024541534,270,0.384441048
269,-0.116663463,269,0.179963589,269,0.069639042,269,-0.159599498
